hours,minutes,seconds,src,trg,split,tot_mins,model,stage
0,1,24.706976652145386,CTRPv2,CTRPv2,9,1,deepcdr,infer
0,6,18.746859788894653,CTRPv2,GDSCv1,0,6,deepcdr,infer
0,7,45.40746831893921,CTRPv2,GDSCv1,1,7,deepcdr,infer
0,6,17.123316049575806,CTRPv2,GDSCv1,2,6,deepcdr,infer
0,6,20.182976722717285,CTRPv2,GDSCv1,3,6,deepcdr,infer
0,7,42.73189997673035,CTRPv2,GDSCv1,4,7,deepcdr,infer
0,7,43.57932209968567,CTRPv2,GDSCv1,5,7,deepcdr,infer
0,6,19.87430763244629,CTRPv2,GDSCv1,6,6,deepcdr,infer
0,7,48.71140027046204,CTRPv2,GDSCv1,7,7,deepcdr,infer
0,6,19.469475746154785,CTRPv2,GDSCv1,8,6,deepcdr,infer
0,6,16.853792428970337,CTRPv2,GDSCv1,9,6,deepcdr,infer
0,5,14.883138179779053,CTRPv2,GDSCv2,0,5,deepcdr,infer
0,4,19.141397714614868,CTRPv2,GDSCv2,1,4,deepcdr,infer
0,4,12.45296573638916,CTRPv2,GDSCv2,2,4,deepcdr,infer
0,10,16.487274408340454,CTRPv2,GDSCv2,3,10,deepcdr,infer
0,4,14.27315592765808,CTRPv2,GDSCv2,4,4,deepcdr,infer
0,4,11.82704734802246,CTRPv2,GDSCv2,5,4,deepcdr,infer
0,4,13.399263858795166,CTRPv2,GDSCv2,6,4,deepcdr,infer
0,10,16.409864902496338,CTRPv2,GDSCv2,7,10,deepcdr,infer
0,5,9.808986902236938,CTRPv2,GDSCv2,8,5,deepcdr,infer
0,4,13.626464366912842,CTRPv2,GDSCv2,9,4,deepcdr,infer
0,0,21.87261962890625,CTRPv2,gCSI,0,0,deepcdr,infer
0,0,21.76110982894897,CTRPv2,gCSI,1,0,deepcdr,infer
0,0,20.29145550727844,CTRPv2,gCSI,2,0,deepcdr,infer
0,0,44.31417179107666,CTRPv2,gCSI,3,0,deepcdr,infer
0,0,23.688040494918823,CTRPv2,gCSI,4,0,deepcdr,infer
0,0,19.773531913757324,CTRPv2,gCSI,5,0,deepcdr,infer
0,0,19.61514186859131,CTRPv2,gCSI,6,0,deepcdr,infer
0,0,24.010193824768063,CTRPv2,gCSI,7,0,deepcdr,infer
0,0,20.56817078590393,CTRPv2,gCSI,8,0,deepcdr,infer
0,0,21.916484832763672,CTRPv2,gCSI,9,0,deepcdr,infer
0,0,27.611798763275143,GDSCv1,CCLE,0,0,deepcdr,infer
0,0,34.13403630256653,GDSCv1,CCLE,1,0,deepcdr,infer
0,0,33.63024711608887,GDSCv1,CCLE,2,0,deepcdr,infer
0,0,34.14122009277344,GDSCv1,CCLE,3,0,deepcdr,infer
0,0,28.199079513549805,GDSCv1,CCLE,4,0,deepcdr,infer
0,0,27.970317125320435,GDSCv1,CCLE,5,0,deepcdr,infer
0,0,34.072073221206665,GDSCv1,CCLE,6,0,deepcdr,infer
0,0,28.09001326560974,GDSCv1,CCLE,7,0,deepcdr,infer
0,0,34.33295226097107,GDSCv1,CCLE,8,0,deepcdr,infer
0,0,35.196173429489136,GDSCv1,CCLE,9,0,deepcdr,infer
0,10,10.32023787498474,GDSCv1,CTRPv2,0,10,deepcdr,infer
0,10,25.223450899124146,GDSCv1,CTRPv2,1,10,deepcdr,infer
0,12,36.90309977531433,GDSCv1,CTRPv2,2,12,deepcdr,infer
0,10,17.511539936065674,GDSCv1,CTRPv2,3,10,deepcdr,infer
0,12,42.665262937545776,GDSCv1,CTRPv2,4,12,deepcdr,infer
0,10,23.89747381210327,GDSCv1,CTRPv2,5,10,deepcdr,infer
0,10,22.530376195907596,GDSCv1,CTRPv2,6,10,deepcdr,infer
0,10,17.382277965545654,GDSCv1,CTRPv2,7,10,deepcdr,infer
0,12,41.23394250869751,GDSCv1,CTRPv2,8,12,deepcdr,infer
0,10,21.68186092376709,GDSCv1,CTRPv2,9,10,deepcdr,infer
0,0,43.434882164001465,GDSCv1,GDSCv1,0,0,deepcdr,infer
0,0,54.47260570526123,GDSCv1,GDSCv1,1,0,deepcdr,infer
0,0,55.23109459877014,GDSCv1,GDSCv1,2,0,deepcdr,infer
0,0,53.214715003967285,GDSCv1,GDSCv1,3,0,deepcdr,infer
0,0,43.40832257270813,GDSCv1,GDSCv1,4,0,deepcdr,infer
0,0,46.59083390235901,GDSCv1,GDSCv1,5,0,deepcdr,infer
0,0,45.09608840942383,GDSCv1,GDSCv1,6,0,deepcdr,infer
0,0,44.42520761489868,GDSCv1,GDSCv1,7,0,deepcdr,infer
0,0,55.58815884590149,GDSCv1,GDSCv1,8,0,deepcdr,infer
0,0,53.89384269714356,GDSCv1,GDSCv1,9,0,deepcdr,infer
0,4,12.218119859695436,GDSCv1,GDSCv2,0,4,deepcdr,infer
0,5,7.256338834762573,GDSCv1,GDSCv2,1,5,deepcdr,infer
0,4,9.172479629516602,GDSCv1,GDSCv2,2,4,deepcdr,infer
0,5,5.9441423416137695,GDSCv1,GDSCv2,3,5,deepcdr,infer
0,4,8.697393894195557,GDSCv1,GDSCv2,4,4,deepcdr,infer
0,4,10.06534719467163,GDSCv1,GDSCv2,5,4,deepcdr,infer
0,5,11.27493953704834,GDSCv1,GDSCv2,6,5,deepcdr,infer
0,10,16.913867950439453,GDSCv1,GDSCv2,7,10,deepcdr,infer
0,4,16.376533031463623,GDSCv1,GDSCv2,8,4,deepcdr,infer
0,5,8.399827718734741,GDSCv1,GDSCv2,9,5,deepcdr,infer
0,0,21.568236112594604,GDSCv1,gCSI,0,0,deepcdr,infer
0,0,23.9861843585968,GDSCv1,gCSI,1,0,deepcdr,infer
0,0,23.723201036453247,GDSCv1,gCSI,2,0,deepcdr,infer
0,0,24.903772354125977,GDSCv1,gCSI,3,0,deepcdr,infer
0,0,20.09590435028076,GDSCv1,gCSI,4,0,deepcdr,infer
0,0,20.073484182357788,GDSCv1,gCSI,5,0,deepcdr,infer
0,0,25.85806918144226,GDSCv1,gCSI,6,0,deepcdr,infer
0,0,20.52449440956116,GDSCv1,gCSI,7,0,deepcdr,infer
0,0,25.674554109573364,GDSCv1,gCSI,8,0,deepcdr,infer
0,0,23.63408160209656,GDSCv1,gCSI,9,0,deepcdr,infer
0,0,30.15865421295166,GDSCv2,CCLE,0,0,deepcdr,infer
0,0,34.51250624656677,GDSCv2,CCLE,1,0,deepcdr,infer
0,0,28.502827167510983,GDSCv2,CCLE,2,0,deepcdr,infer
0,0,28.21207571029663,GDSCv2,CCLE,3,0,deepcdr,infer
0,0,30.7224645614624,GDSCv2,CCLE,4,0,deepcdr,infer
0,0,35.35458540916443,GDSCv2,CCLE,5,0,deepcdr,infer
0,0,30.85257625579834,GDSCv2,CCLE,6,0,deepcdr,infer
0,0,30.85583257675171,GDSCv2,CCLE,7,0,deepcdr,infer
0,0,28.14522171020508,GDSCv2,CCLE,8,0,deepcdr,infer
0,0,34.88760995864868,GDSCv2,CCLE,9,0,deepcdr,infer
0,10,20.320112228393555,GDSCv2,CTRPv2,0,10,deepcdr,infer
0,12,45.54675316810608,GDSCv2,CTRPv2,1,12,deepcdr,infer
0,12,48.39898252487183,GDSCv2,CTRPv2,2,12,deepcdr,infer
0,10,13.336955308914185,GDSCv2,CTRPv2,3,10,deepcdr,infer
0,10,24.129512786865234,GDSCv2,CTRPv2,4,10,deepcdr,infer
0,25,25.67640709877014,GDSCv2,CTRPv2,5,25,deepcdr,infer
0,10,21.03642749786377,GDSCv2,CTRPv2,6,10,deepcdr,infer
0,12,47.7505943775177,GDSCv2,CTRPv2,7,12,deepcdr,infer
0,10,36.63419508934021,GDSCv2,CTRPv2,8,10,deepcdr,infer
0,10,17.922067165374756,GDSCv2,CTRPv2,9,10,deepcdr,infer
0,6,26.934613943099976,GDSCv2,GDSCv1,0,6,deepcdr,infer
0,15,34.92210793495178,GDSCv2,GDSCv1,1,15,deepcdr,infer
0,6,21.79518723487854,GDSCv2,GDSCv1,2,6,deepcdr,infer
0,6,20.97174406051636,GDSCv2,GDSCv1,3,6,deepcdr,infer
0,6,27.03763747215271,GDSCv2,GDSCv1,4,6,deepcdr,infer
0,7,47.21851658821106,GDSCv2,GDSCv1,5,7,deepcdr,infer
0,7,45.92009329795837,GDSCv2,GDSCv1,6,7,deepcdr,infer
0,6,28.723301887512207,GDSCv2,GDSCv1,7,6,deepcdr,infer
0,6,23.80650496482849,GDSCv2,GDSCv1,8,6,deepcdr,infer
0,7,44.34453344345093,GDSCv2,GDSCv1,9,7,deepcdr,infer
0,1,16.538302183151245,GDSCv2,GDSCv2,0,1,deepcdr,infer
0,0,40.25721478462219,GDSCv2,GDSCv2,1,0,deepcdr,infer
0,0,40.94144058227539,GDSCv2,GDSCv2,2,0,deepcdr,infer
0,0,32.6288275718689,GDSCv2,GDSCv2,3,0,deepcdr,infer
0,0,41.7676465511322,GDSCv2,GDSCv2,4,0,deepcdr,infer
0,1,16.57054901123047,GDSCv2,GDSCv2,5,1,deepcdr,infer
0,0,36.51110100746155,GDSCv2,GDSCv2,6,0,deepcdr,infer
0,0,42.252068281173706,GDSCv2,GDSCv2,7,0,deepcdr,infer
0,0,40.397671937942505,GDSCv2,GDSCv2,8,0,deepcdr,infer
0,0,33.18077278137207,GDSCv2,GDSCv2,9,0,deepcdr,infer
0,0,21.680450677871704,GDSCv2,gCSI,0,0,deepcdr,infer
0,0,44.4672372341156,GDSCv2,gCSI,1,0,deepcdr,infer
0,0,23.023508310317997,GDSCv2,gCSI,2,0,deepcdr,infer
0,0,21.69959664344788,GDSCv2,gCSI,3,0,deepcdr,infer
0,0,22.76669788360596,GDSCv2,gCSI,4,0,deepcdr,infer
0,0,25.00208878517151,GDSCv2,gCSI,5,0,deepcdr,infer
0,0,23.71179270744324,GDSCv2,gCSI,6,0,deepcdr,infer
0,0,20.76823902130127,GDSCv2,gCSI,7,0,deepcdr,infer
0,0,22.20469117164612,GDSCv2,gCSI,8,0,deepcdr,infer
0,0,24.012390851974487,GDSCv2,gCSI,9,0,deepcdr,infer
0,0,37.60176062583923,gCSI,CCLE,0,0,deepcdr,infer
0,0,35.12270522117615,gCSI,CCLE,1,0,deepcdr,infer
0,0,27.777796983718872,gCSI,CCLE,2,0,deepcdr,infer
0,0,28.04393196105957,gCSI,CCLE,3,0,deepcdr,infer
0,0,34.41041588783264,gCSI,CCLE,4,0,deepcdr,infer
0,0,34.74097919464111,gCSI,CCLE,5,0,deepcdr,infer
0,0,27.698028802871704,gCSI,CCLE,6,0,deepcdr,infer
0,0,35.15418481826782,gCSI,CCLE,7,0,deepcdr,infer
0,0,28.028646230697632,gCSI,CCLE,8,0,deepcdr,infer
0,0,35.23672795295715,gCSI,CCLE,9,0,deepcdr,infer
0,12,37.72448039054871,gCSI,CTRPv2,0,12,deepcdr,infer
0,12,30.110243320465088,gCSI,CTRPv2,1,12,deepcdr,infer
0,12,36.81980752944946,gCSI,CTRPv2,2,12,deepcdr,infer
0,10,15.122870445251465,gCSI,CTRPv2,3,10,deepcdr,infer
0,12,33.83478236198425,gCSI,CTRPv2,4,12,deepcdr,infer
0,12,31.47574806213379,gCSI,CTRPv2,5,12,deepcdr,infer
0,10,13.026077508926392,gCSI,CTRPv2,6,10,deepcdr,infer
0,12,35.09191870689392,gCSI,CTRPv2,7,12,deepcdr,infer
0,10,15.38184928894043,gCSI,CTRPv2,8,10,deepcdr,infer
0,12,36.5927484035492,gCSI,CTRPv2,9,12,deepcdr,infer
0,7,40.88636326789856,gCSI,GDSCv1,0,7,deepcdr,infer
0,7,40.0555522441864,gCSI,GDSCv1,1,7,deepcdr,infer
0,6,16.035666704177856,gCSI,GDSCv1,2,6,deepcdr,infer
0,6,16.428757190704346,gCSI,GDSCv1,3,6,deepcdr,infer
0,7,40.9710705280304,gCSI,GDSCv1,4,7,deepcdr,infer
0,6,16.135032415390015,gCSI,GDSCv1,5,6,deepcdr,infer
0,6,15.44887399673462,gCSI,GDSCv1,6,6,deepcdr,infer
0,7,41.62227487564087,gCSI,GDSCv1,7,7,deepcdr,infer
0,6,16.08312726020813,gCSI,GDSCv1,8,6,deepcdr,infer
0,7,39.99899578094482,gCSI,GDSCv1,9,7,deepcdr,infer
0,5,11.953321933746338,gCSI,GDSCv2,0,5,deepcdr,infer
0,5,8.16767144203186,gCSI,GDSCv2,1,5,deepcdr,infer
0,4,11.932368516921995,gCSI,GDSCv2,2,4,deepcdr,infer
0,4,12.156760215759276,gCSI,GDSCv2,3,4,deepcdr,infer
0,5,7.643810510635376,gCSI,GDSCv2,4,5,deepcdr,infer
0,5,4.536246538162232,gCSI,GDSCv2,5,5,deepcdr,infer
0,5,5.52130126953125,gCSI,GDSCv2,6,5,deepcdr,infer
0,5,5.310532569885254,gCSI,GDSCv2,7,5,deepcdr,infer
0,5,7.615361452102661,gCSI,GDSCv2,8,5,deepcdr,infer
0,5,8.226354122161865,gCSI,GDSCv2,9,5,deepcdr,infer
0,0,16.203389883041382,gCSI,gCSI,0,0,deepcdr,infer
0,0,14.01869535446167,gCSI,gCSI,1,0,deepcdr,infer
0,0,11.252275228500366,gCSI,gCSI,2,0,deepcdr,infer
0,0,11.352863788604736,gCSI,gCSI,3,0,deepcdr,infer
0,0,14.437650442123411,gCSI,gCSI,4,0,deepcdr,infer
0,0,14.650694847106934,gCSI,gCSI,5,0,deepcdr,infer
0,0,10.482526302337646,gCSI,gCSI,6,0,deepcdr,infer
0,0,13.608924388885498,gCSI,gCSI,7,0,deepcdr,infer
0,0,10.446123361587524,gCSI,gCSI,8,0,deepcdr,infer
0,0,13.043702125549316,gCSI,gCSI,9,0,deepcdr,infer
0,0,37.53060269355774,CCLE,CCLE,0,0,graphdrp,preprocess
0,0,37.51306748390198,CCLE,CCLE,1,0,graphdrp,preprocess
0,0,37.92843151092529,CCLE,CCLE,2,0,graphdrp,preprocess
0,0,38.32498955726624,CCLE,CCLE,3,0,graphdrp,preprocess
0,0,39.19376826286316,CCLE,CCLE,4,0,graphdrp,preprocess
0,0,38.071136713027954,CCLE,CCLE,5,0,graphdrp,preprocess
0,0,37.74211001396179,CCLE,CCLE,6,0,graphdrp,preprocess
0,0,37.191401958465576,CCLE,CCLE,7,0,graphdrp,preprocess
0,0,36.309831619262695,CCLE,CCLE,8,0,graphdrp,preprocess
0,0,36.15436029434204,CCLE,CCLE,9,0,graphdrp,preprocess
0,3,41.92553305625916,CCLE,CTRPv2,0,3,graphdrp,preprocess
0,3,42.89909553527832,CCLE,CTRPv2,1,3,graphdrp,preprocess
0,3,48.33489203453064,CCLE,CTRPv2,2,3,graphdrp,preprocess
0,3,47.47215700149536,CCLE,CTRPv2,3,3,graphdrp,preprocess
0,3,48.087456464767456,CCLE,CTRPv2,4,3,graphdrp,preprocess
0,3,48.36111783981323,CCLE,CTRPv2,5,3,graphdrp,preprocess
0,3,47.363744258880615,CCLE,CTRPv2,6,3,graphdrp,preprocess
0,3,50.55171799659729,CCLE,CTRPv2,7,3,graphdrp,preprocess
0,3,47.75098991394043,CCLE,CTRPv2,8,3,graphdrp,preprocess
0,3,53.05815863609314,CCLE,CTRPv2,9,3,graphdrp,preprocess
0,2,24.43007755279541,CCLE,GDSCv1,0,2,graphdrp,preprocess
0,2,29.76812505722046,CCLE,GDSCv1,1,2,graphdrp,preprocess
0,2,33.53164315223694,CCLE,GDSCv1,2,2,graphdrp,preprocess
0,2,30.42284870147705,CCLE,GDSCv1,3,2,graphdrp,preprocess
0,2,30.57430338859558,CCLE,GDSCv1,4,2,graphdrp,preprocess
0,2,32.30890464782715,CCLE,GDSCv1,5,2,graphdrp,preprocess
0,2,33.22275805473328,CCLE,GDSCv1,6,2,graphdrp,preprocess
0,2,33.54724407196045,CCLE,GDSCv1,7,2,graphdrp,preprocess
0,2,35.7984893321991,CCLE,GDSCv1,8,2,graphdrp,preprocess
0,2,34.44256114959717,CCLE,GDSCv1,9,2,graphdrp,preprocess
0,1,47.76113319396973,CCLE,GDSCv2,0,1,graphdrp,preprocess
0,1,46.5287811756134,CCLE,GDSCv2,1,1,graphdrp,preprocess
0,1,50.177237033844,CCLE,GDSCv2,2,1,graphdrp,preprocess
0,1,48.69886827468872,CCLE,GDSCv2,3,1,graphdrp,preprocess
0,1,54.900726556777954,CCLE,GDSCv2,4,1,graphdrp,preprocess
0,1,46.47476005554199,CCLE,GDSCv2,5,1,graphdrp,preprocess
0,1,48.99322962760925,CCLE,GDSCv2,6,1,graphdrp,preprocess
0,1,46.28312516212464,CCLE,GDSCv2,7,1,graphdrp,preprocess
0,1,46.4930739402771,CCLE,GDSCv2,8,1,graphdrp,preprocess
0,1,48.311492681503296,CCLE,GDSCv2,9,1,graphdrp,preprocess
0,0,43.0344398021698,CCLE,gCSI,0,0,graphdrp,preprocess
0,0,43.227150440216064,CCLE,gCSI,1,0,graphdrp,preprocess
0,0,43.23509645462036,CCLE,gCSI,2,0,graphdrp,preprocess
0,0,43.4891836643219,CCLE,gCSI,3,0,graphdrp,preprocess
0,0,44.40059041976929,CCLE,gCSI,4,0,graphdrp,preprocess
0,0,45.09112000465393,CCLE,gCSI,5,0,graphdrp,preprocess
0,0,45.345160245895386,CCLE,gCSI,6,0,graphdrp,preprocess
0,0,42.90045714378357,CCLE,gCSI,7,0,graphdrp,preprocess
0,0,41.73664569854736,CCLE,gCSI,8,0,graphdrp,preprocess
0,0,40.08137965202332,CCLE,gCSI,9,0,graphdrp,preprocess
0,3,27.44068050384521,CTRPv2,CCLE,0,3,graphdrp,preprocess
0,3,24.802571535110477,CTRPv2,CCLE,1,3,graphdrp,preprocess
0,3,29.17506527900696,CTRPv2,CCLE,2,3,graphdrp,preprocess
0,3,41.31405758857727,CTRPv2,CCLE,3,3,graphdrp,preprocess
0,3,38.79575824737549,CTRPv2,CCLE,4,3,graphdrp,preprocess
0,3,48.15898609161377,CTRPv2,CCLE,5,3,graphdrp,preprocess
0,3,47.289647817611694,CTRPv2,CCLE,6,3,graphdrp,preprocess
0,3,18.849596738815308,CTRPv2,CCLE,7,3,graphdrp,preprocess
0,3,15.962260246276855,CTRPv2,CCLE,8,3,graphdrp,preprocess
0,10,57.24928021430969,CTRPv2,CCLE,9,10,graphdrp,preprocess
0,3,51.23763704299927,CTRPv2,CTRPv2,0,3,graphdrp,preprocess
0,3,58.395732164382935,CTRPv2,CTRPv2,1,3,graphdrp,preprocess
0,3,46.83737015724182,CTRPv2,CTRPv2,2,3,graphdrp,preprocess
0,3,25.7343168258667,CTRPv2,CTRPv2,3,3,graphdrp,preprocess
0,3,32.76703953742981,CTRPv2,CTRPv2,4,3,graphdrp,preprocess
0,3,18.77128505706787,CTRPv2,CTRPv2,5,3,graphdrp,preprocess
0,3,21.16942286491394,CTRPv2,CTRPv2,6,3,graphdrp,preprocess
0,3,42.615010023117065,CTRPv2,CTRPv2,7,3,graphdrp,preprocess
0,3,44.81074810028076,CTRPv2,CTRPv2,8,3,graphdrp,preprocess
0,11,41.46801495552063,CTRPv2,CTRPv2,9,11,graphdrp,preprocess
0,5,4.507788419723511,CTRPv2,GDSCv1,0,5,graphdrp,preprocess
0,5,3.362828731536865,CTRPv2,GDSCv1,1,5,graphdrp,preprocess
0,5,35.174845933914185,CTRPv2,GDSCv1,2,5,graphdrp,preprocess
0,5,21.25849962234497,CTRPv2,GDSCv1,3,5,graphdrp,preprocess
0,5,26.33832335472107,CTRPv2,GDSCv1,4,5,graphdrp,preprocess
0,5,18.48199725151062,CTRPv2,GDSCv1,5,5,graphdrp,preprocess
0,5,20.632070302963257,CTRPv2,GDSCv1,6,5,graphdrp,preprocess
0,5,22.995655298233032,CTRPv2,GDSCv1,7,5,graphdrp,preprocess
0,5,21.47097659111023,CTRPv2,GDSCv1,8,5,graphdrp,preprocess
0,17,0.414419412612915,CTRPv2,GDSCv1,9,17,graphdrp,preprocess
0,4,30.37791085243225,CTRPv2,GDSCv2,0,4,graphdrp,preprocess
0,4,30.780593872070312,CTRPv2,GDSCv2,1,4,graphdrp,preprocess
0,4,7.642986536026001,CTRPv2,GDSCv2,2,4,graphdrp,preprocess
0,4,41.212939739227295,CTRPv2,GDSCv2,3,4,graphdrp,preprocess
0,4,13.641636371612549,CTRPv2,GDSCv2,4,4,graphdrp,preprocess
0,4,32.285529375076294,CTRPv2,GDSCv2,5,4,graphdrp,preprocess
0,4,36.21690058708191,CTRPv2,GDSCv2,6,4,graphdrp,preprocess
0,4,38.27504873275757,CTRPv2,GDSCv2,7,4,graphdrp,preprocess
0,4,37.05242776870728,CTRPv2,GDSCv2,8,4,graphdrp,preprocess
0,14,46.13552975654602,CTRPv2,GDSCv2,9,14,graphdrp,preprocess
0,3,35.998759031295776,CTRPv2,gCSI,0,3,graphdrp,preprocess
0,3,33.43510413169861,CTRPv2,gCSI,1,3,graphdrp,preprocess
0,3,31.29662013053894,CTRPv2,gCSI,2,3,graphdrp,preprocess
0,3,11.63268756866455,CTRPv2,gCSI,3,3,graphdrp,preprocess
0,3,21.402767181396484,CTRPv2,gCSI,4,3,graphdrp,preprocess
0,3,28.372699975967407,CTRPv2,gCSI,5,3,graphdrp,preprocess
0,3,21.74656462669373,CTRPv2,gCSI,6,3,graphdrp,preprocess
0,3,26.942502737045288,CTRPv2,gCSI,7,3,graphdrp,preprocess
0,3,20.33522748947144,CTRPv2,gCSI,8,3,graphdrp,preprocess
0,11,5.344899415969849,CTRPv2,gCSI,9,11,graphdrp,preprocess
0,2,11.391063213348389,GDSCv1,CCLE,0,2,graphdrp,preprocess
0,2,16.349773645401,GDSCv1,CCLE,1,2,graphdrp,preprocess
0,2,29.179102182388306,GDSCv1,CCLE,2,2,graphdrp,preprocess
0,2,27.10470962524414,GDSCv1,CCLE,3,2,graphdrp,preprocess
0,2,27.16555166244507,GDSCv1,CCLE,4,2,graphdrp,preprocess
0,2,24.99076199531555,GDSCv1,CCLE,5,2,graphdrp,preprocess
0,2,25.850897312164307,GDSCv1,CCLE,6,2,graphdrp,preprocess
0,7,47.61830067634583,GDSCv1,CCLE,7,7,graphdrp,preprocess
0,2,17.33065128326416,GDSCv1,CCLE,8,2,graphdrp,preprocess
0,2,21.2338650226593,GDSCv1,CCLE,9,2,graphdrp,preprocess
0,5,17.081718683242798,GDSCv1,CTRPv2,0,5,graphdrp,preprocess
0,5,33.38639211654663,GDSCv1,CTRPv2,1,5,graphdrp,preprocess
0,5,20.65330934524536,GDSCv1,CTRPv2,2,5,graphdrp,preprocess
0,5,23.64258909225464,GDSCv1,CTRPv2,3,5,graphdrp,preprocess
0,5,19.41210412979126,GDSCv1,CTRPv2,4,5,graphdrp,preprocess
0,5,22.759577989578247,GDSCv1,CTRPv2,5,5,graphdrp,preprocess
0,5,15.987285375595093,GDSCv1,CTRPv2,6,5,graphdrp,preprocess
0,17,51.89566612243652,GDSCv1,CTRPv2,7,17,graphdrp,preprocess
0,5,25.52664875984192,GDSCv1,CTRPv2,8,5,graphdrp,preprocess
0,5,38.700663805007935,GDSCv1,CTRPv2,9,5,graphdrp,preprocess
0,2,21.271494150161743,GDSCv1,GDSCv1,0,2,graphdrp,preprocess
0,2,32.37955403327942,GDSCv1,GDSCv1,1,2,graphdrp,preprocess
0,2,16.456042289733887,GDSCv1,GDSCv1,2,2,graphdrp,preprocess
0,2,15.350871324539185,GDSCv1,GDSCv1,3,2,graphdrp,preprocess
0,2,19.25686097145081,GDSCv1,GDSCv1,4,2,graphdrp,preprocess
0,2,21.64998984336853,GDSCv1,GDSCv1,5,2,graphdrp,preprocess
0,2,19.634570837020878,GDSCv1,GDSCv1,6,2,graphdrp,preprocess
0,7,50.777323961257935,GDSCv1,GDSCv1,7,7,graphdrp,preprocess
0,2,16.679117679595947,GDSCv1,GDSCv1,8,2,graphdrp,preprocess
0,2,28.97516942024231,GDSCv1,GDSCv1,9,2,graphdrp,preprocess
0,3,24.073708534240723,GDSCv1,GDSCv2,0,3,graphdrp,preprocess
0,3,29.957151174545288,GDSCv1,GDSCv2,1,3,graphdrp,preprocess
0,3,25.377177238464355,GDSCv1,GDSCv2,2,3,graphdrp,preprocess
0,3,29.665879726409912,GDSCv1,GDSCv2,3,3,graphdrp,preprocess
0,3,28.703637838363647,GDSCv1,GDSCv2,4,3,graphdrp,preprocess
0,3,35.8487343788147,GDSCv1,GDSCv2,5,3,graphdrp,preprocess
0,3,38.32421827316284,GDSCv1,GDSCv2,6,3,graphdrp,preprocess
0,11,30.05671000480652,GDSCv1,GDSCv2,7,11,graphdrp,preprocess
0,3,29.706512212753296,GDSCv1,GDSCv2,8,3,graphdrp,preprocess
0,3,24.857483863830566,GDSCv1,GDSCv2,9,3,graphdrp,preprocess
0,2,24.02064871788025,GDSCv1,gCSI,0,2,graphdrp,preprocess
0,2,26.11592173576355,GDSCv1,gCSI,1,2,graphdrp,preprocess
0,2,7.5228211879730225,GDSCv1,gCSI,2,2,graphdrp,preprocess
0,2,9.926631927490234,GDSCv1,gCSI,3,2,graphdrp,preprocess
0,2,8.202035665512085,GDSCv1,gCSI,4,2,graphdrp,preprocess
0,2,12.480578899383543,GDSCv1,gCSI,5,2,graphdrp,preprocess
0,2,14.093549966812134,GDSCv1,gCSI,6,2,graphdrp,preprocess
0,7,33.634881019592285,GDSCv1,gCSI,7,7,graphdrp,preprocess
0,2,21.51115465164185,GDSCv1,gCSI,8,2,graphdrp,preprocess
0,2,33.76111721992493,GDSCv1,gCSI,9,2,graphdrp,preprocess
0,1,41.33987498283386,GDSCv2,CCLE,0,1,graphdrp,preprocess
0,1,37.657362937927246,GDSCv2,CCLE,1,1,graphdrp,preprocess
0,1,37.62038993835449,GDSCv2,CCLE,2,1,graphdrp,preprocess
0,1,41.502217531204224,GDSCv2,CCLE,3,1,graphdrp,preprocess
0,1,49.312984466552734,GDSCv2,CCLE,4,1,graphdrp,preprocess
0,1,53.58669424057007,GDSCv2,CCLE,5,1,graphdrp,preprocess
0,1,49.9271445274353,GDSCv2,CCLE,6,1,graphdrp,preprocess
0,2,0.001908540725708,GDSCv2,CCLE,7,2,graphdrp,preprocess
0,2,3.751057147979736,GDSCv2,CCLE,8,2,graphdrp,preprocess
0,2,3.9275381565094,GDSCv2,CCLE,9,2,graphdrp,preprocess
0,4,43.52664613723755,GDSCv2,CTRPv2,0,4,graphdrp,preprocess
0,4,50.57632923126221,GDSCv2,CTRPv2,1,4,graphdrp,preprocess
0,4,49.7267370223999,GDSCv2,CTRPv2,2,4,graphdrp,preprocess
0,4,44.99827170372009,GDSCv2,CTRPv2,3,4,graphdrp,preprocess
0,4,48.79271984100342,GDSCv2,CTRPv2,4,4,graphdrp,preprocess
0,4,39.03620529174805,GDSCv2,CTRPv2,5,4,graphdrp,preprocess
0,5,0.7276992797851562,GDSCv2,CTRPv2,6,5,graphdrp,preprocess
0,4,35.89417505264282,GDSCv2,CTRPv2,7,4,graphdrp,preprocess
0,4,41.48249816894531,GDSCv2,CTRPv2,8,4,graphdrp,preprocess
0,4,46.72758412361145,GDSCv2,CTRPv2,9,4,graphdrp,preprocess
0,3,45.42306923866272,GDSCv2,GDSCv1,0,3,graphdrp,preprocess
0,3,43.027106523513794,GDSCv2,GDSCv1,1,3,graphdrp,preprocess
0,3,37.24310255050659,GDSCv2,GDSCv1,2,3,graphdrp,preprocess
0,3,35.39691638946533,GDSCv2,GDSCv1,3,3,graphdrp,preprocess
0,3,24.312944650650024,GDSCv2,GDSCv1,4,3,graphdrp,preprocess
0,3,21.90621066093445,GDSCv2,GDSCv1,5,3,graphdrp,preprocess
0,3,30.71007490158081,GDSCv2,GDSCv1,6,3,graphdrp,preprocess
0,3,10.876544713974,GDSCv2,GDSCv1,7,3,graphdrp,preprocess
0,3,20.536131143569943,GDSCv2,GDSCv1,8,3,graphdrp,preprocess
0,3,20.3908052444458,GDSCv2,GDSCv1,9,3,graphdrp,preprocess
